FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
GRANTS,41,Chicago Department of Public Health,0U65,Sexually Transmitted Disease Prevention,1005,Department of Public Health,2814,Sexually Transmitted Disease Prevention,3924,STI Surveillance,0000,,B 10,1,0302,Administrative Assistant II,Annual,1,1,76248.00,76248.00
GRANTS,41,Chicago Department of Public Health,0U65,Sexually Transmitted Disease Prevention,1005,Department of Public Health,2814,Sexually Transmitted Disease Prevention,3924,STI Surveillance,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,444888.00,444888.00
GRANTS,41,Chicago Department of Public Health,0U65,Sexually Transmitted Disease Prevention,1005,Department of Public Health,2814,Sexually Transmitted Disease Prevention,3924,STI Surveillance,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2677.00,2677.00
GRANTS,41,Chicago Department of Public Health,0U86,Overdose Data to Action,1005,Department of Public Health,281D,Injury Prevention and Control Research,381D,Injury Prevention and Control Research,0000,,B 14,4,3466,Public Health Administrator II,Annual,3,1,63720.00,191160.00
GRANTS,41,Chicago Department of Public Health,0U86,Overdose Data to Action,1005,Department of Public Health,281D,Injury Prevention and Control Research,381D,Injury Prevention and Control Research,0000,,G 07,4,3414,Epidemiologist II,Annual,1,1,76248.00,76248.00
GRANTS,41,Chicago Department of Public Health,0U86,Overdose Data to Action,1005,Department of Public Health,281D,Injury Prevention and Control Research,381D,Injury Prevention and Control Research,0000,,G 07,3,2989,Grants Research Specialist,Annual,1,1,76248.00,76248.00
GRANTS,41,Chicago Department of Public Health,0U86,Overdose Data to Action,1005,Department of Public Health,281D,Injury Prevention and Control Research,381D,Injury Prevention and Control Research,0000,,B 13,4,0620,GIS Analyst,Annual,1,1,58020.00,58020.00
GRANTS,41,Chicago Department of Public Health,0U86,Overdose Data to Action,1005,Department of Public Health,281D,Injury Prevention and Control Research,381D,Injury Prevention and Control Research,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,182401.00,182401.00
GRANTS,41,Chicago Department of Public Health,0U90,Housing Opportunities for People with AIDS (HOPWA),1005,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),3993,Housing Opportunities for People with AIDS (HOPWA),0000,,B 16,4,3467,Public Health Administrator III,Annual,1,1,110508.00,110508.00
GRANTS,41,Chicago Department of Public Health,0U90,Housing Opportunities for People with AIDS (HOPWA),1005,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),3993,Housing Opportunities for People with AIDS (HOPWA),0000,,B 14,4,3466,Public Health Administrator II,Annual,1,1,100716.00,100716.00
GRANTS,41,Chicago Department of Public Health,0U90,Housing Opportunities for People with AIDS (HOPWA),1005,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),3993,Housing Opportunities for People with AIDS (HOPWA),0000,,BX 17,10,3092,Program Director,Annual,1,1,87564.00,87564.00
GRANTS,41,Chicago Department of Public Health,0U90,Housing Opportunities for People with AIDS (HOPWA),1005,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),3993,Housing Opportunities for People with AIDS (HOPWA),0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,135680.00,135680.00
GRANTS,41,Chicago Department of Public Health,0U90,Housing Opportunities for People with AIDS (HOPWA),1005,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),3993,Housing Opportunities for People with AIDS (HOPWA),0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3665.00,3665.00
GRANTS,41,Chicago Department of Public Health,0U92,Ryan White HIV Care Act Part A - Emergency Relief,1005,Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,3731,Ryan White HIV Care Act Part A - Emergency Relief,0000,,BX 16,20,0729,Information Coordinator,Annual,1,1,64704.00,64704.00
GRANTS,41,Chicago Department of Public Health,0U92,Ryan White HIV Care Act Part A - Emergency Relief,1005,Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,3731,Ryan White HIV Care Act Part A - Emergency Relief,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,29382.00,29382.00
GRANTS,41,Chicago Department of Public Health,0U95,Women  Infants and Children Nutrition,1005,Department of Public Health,2808,Women  Infants and Children Nutrition,3910,WIC Nutrition Services,0000,,G 03,3,3411,Public Health Nutritionist II,Annual,1,1,51660.00,51660.00
GRANTS,41,Chicago Department of Public Health,0U95,Women  Infants and Children Nutrition,1005,Department of Public Health,2808,Women  Infants and Children Nutrition,3910,WIC Nutrition Services,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,23459.00,23459.00
GRANTS,51,Office of Public Safety Administration,0V35,Securing the Cities,1005,Office of Public Safety Administration,2820,Securing the City,3820,Securing the City,0000,,3 00,10,2926,Supervisor of Grants Administration,Annual,1,1,86676.00,86676.00
GRANTS,51,Office of Public Safety Administration,0V35,Securing the Cities,1005,Office of Public Safety Administration,2820,Securing the City,3820,Securing the City,0000,,3 00,9,0311,Projects Administrator,Annual,1,1,98628.00,98628.00
GRANTS,51,Office of Public Safety Administration,0V35,Securing the Cities,1005,Office of Public Safety Administration,2820,Securing the City,3820,Securing the City,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,84147.00,84147.00
GRANTS,59,Chicago Fire Department,0V35,Securing the Cities,1005,Chicago Fire Department,2823,Securing the City,3823,Securing the City,0000,,F 6B,80,8726,Commander - EMT,Annual,1,1,151674.00,151674.00
GRANTS,59,Chicago Fire Department,0V35,Securing the Cities,1005,Chicago Fire Department,2823,Securing the City,3823,Securing the City,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,68875.00,68875.00
GRANTS,84,Chicago Department of Transportation,0W21,Uniform Work Program,1145,Division of Project Development,280H,Unified Work Program,380H,Unified Work Program,0000,,3 00,20,1441,Coordinating Planner,Annual,1,1,91092.00,91092.00
GRANTS,84,Chicago Department of Transportation,0W21,Uniform Work Program,1145,Division of Project Development,280H,Unified Work Program,380H,Unified Work Program,0000,,GY 07,10,1405,City Planner V,Annual,1,1,86856.00,86856.00
GRANTS,84,Chicago Department of Transportation,0W21,Uniform Work Program,1145,Division of Project Development,280H,Unified Work Program,380H,Unified Work Program,0000,,GY 07,10,1405,City Planner V,Annual,1,1,70140.00,70140.00
GRANTS,84,Chicago Department of Transportation,0W21,Uniform Work Program,1145,Division of Project Development,280H,Unified Work Program,380H,Unified Work Program,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,112657.00,112657.00
GRANTS,84,Chicago Department of Transportation,0W21,Uniform Work Program,1145,Division of Project Development,280H,Unified Work Program,380H,Unified Work Program,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1403.00,1403.00
GRANTS,1,Office of the Mayor,0W39,MO - Private Grants,1005,Office of the Mayor,2836,Walder Fellowship,3836,Walder Fellowship,0000,,1 00,9,9874,Project Manager - Mayor's Office,Annual,1,1,85008.00,85008.00
GRANTS,1,Office of the Mayor,0W39,MO - Private Grants,1005,Office of the Mayor,2836,Walder Fellowship,3836,Walder Fellowship,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,38602.00,38602.00
GRANTS,1,Office of the Mayor,0W39,MO - Private Grants,1005,Office of the Mayor,2837,My Chi - My Future,3837,My Chi - My Future,0000,,1 00,9,9874,Project Manager - Mayor's Office,Annual,1,1,85008.00,85008.00
GRANTS,1,Office of the Mayor,0W39,MO - Private Grants,1005,Office of the Mayor,2837,My Chi - My Future,3837,My Chi - My Future,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,38602.00,38602.00
GRANTS,21,Department of Housing,0W43,Home Investment Partnership,1005,Department of Housing,2833,Home Investment Partnership,3833,Home Investment Partnership,0000,,1 00,9,9679,Deputy Commissioner,Annual,1,1,115656.00,115656.00
GRANTS,21,Department of Housing,0W43,Home Investment Partnership,1005,Department of Housing,2833,Home Investment Partnership,3833,Home Investment Partnership,0000,,B 14,3,2917,Program Auditor III,Annual,1,1,100716.00,100716.00
GRANTS,21,Department of Housing,0W43,Home Investment Partnership,1005,Department of Housing,2833,Home Investment Partnership,3833,Home Investment Partnership,0000,,BX 16,10,2916,Supervising Program Auditor,Annual,1,1,70272.00,70272.00
GRANTS,21,Department of Housing,0W43,Home Investment Partnership,1005,Department of Housing,2833,Home Investment Partnership,3833,Home Investment Partnership,0000,,B 13,1,2915,Program Auditor II,Annual,1,1,100716.00,100716.00
GRANTS,21,Department of Housing,0W43,Home Investment Partnership,1005,Department of Housing,2833,Home Investment Partnership,3833,Home Investment Partnership,0000,,B 13,1,2915,Program Auditor II,Annual,1,1,65676.00,65676.00
GRANTS,21,Department of Housing,0W43,Home Investment Partnership,1005,Department of Housing,2833,Home Investment Partnership,3833,Home Investment Partnership,0000,,B 13,1,2915,Program Auditor II,Annual,1,1,59820.00,59820.00
GRANTS,21,Department of Housing,0W43,Home Investment Partnership,1005,Department of Housing,2833,Home Investment Partnership,3833,Home Investment Partnership,0000,,B 13,1,2915,Program Auditor II,Annual,1,1,58020.00,58020.00
GRANTS,21,Department of Housing,0W43,Home Investment Partnership,1005,Department of Housing,2833,Home Investment Partnership,3833,Home Investment Partnership,0000,,GY 09,20,1437,Financial Planning Analyst - Excluded,Annual,4,1,103716.00,414864.00
GRANTS,21,Department of Housing,0W43,Home Investment Partnership,1005,Department of Housing,2833,Home Investment Partnership,3833,Home Investment Partnership,0000,,GY 09,20,1437,Financial Planning Analyst - Excluded,Annual,2,1,82368.00,164736.00
GRANTS,21,Department of Housing,0W43,Home Investment Partnership,1005,Department of Housing,2833,Home Investment Partnership,3833,Home Investment Partnership,0000,,3 00,9,0313,Assistant Commissioner,Annual,1,1,93864.00,93864.00
GRANTS,21,Department of Housing,0W43,Home Investment Partnership,1005,Department of Housing,2833,Home Investment Partnership,3833,Home Investment Partnership,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,565055.00,565055.00
GRANTS,21,Department of Housing,0W43,Home Investment Partnership,1005,Department of Housing,2833,Home Investment Partnership,3833,Home Investment Partnership,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3395.00,3395.00
GRANTS,54,Department of Planning and Development,0W43,Home Investment Partnership,1005,Department of Planning and Development,2819,Home Investment Partnership,3819,Home Investment Partnership,0000,,G 06,4,0103,Accountant III,Annual,1,1,100500.00,100500.00
GRANTS,54,Department of Planning and Development,0W43,Home Investment Partnership,1005,Department of Planning and Development,2819,Home Investment Partnership,3819,Home Investment Partnership,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,45637.00,45637.00
GRANTS,48,Mayor's Office for People with Disabilities,0W48,Work Incentive Planning and Assistance,1005,Mayor's Office for People with Disabilities,2812,Work Incentive Planning and Assistance,3812,Work Incentive Planning and Assistance,0000,,G 03,3,3074,Disability Specialist I,Annual,2,1,75600.00,151200.00
GRANTS,48,Mayor's Office for People with Disabilities,0W48,Work Incentive Planning and Assistance,1005,Mayor's Office for People with Disabilities,2812,Work Incentive Planning and Assistance,3812,Work Incentive Planning and Assistance,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,68660.00,68660.00
GRANTS,57,Chicago Police Department,0W50,Motor Vehicle Theft Prevention,1005,Chicago Police Department,2945,Motor Vehicle Theft Prevention,3949,Motor Vehicle Theft Prevention,0000,,B 16,3,9117,Criminal Intelligence Analyst,Annual,1,1,76716.00,76716.00
GRANTS,57,Chicago Police Department,0W50,Motor Vehicle Theft Prevention,1005,Chicago Police Department,2945,Motor Vehicle Theft Prevention,3949,Motor Vehicle Theft Prevention,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,34837.00,34837.00
GRANTS,57,Chicago Police Department,0W53,Law Enforcement-Based Victim Specialist Program,1005,Chicago Police Department,280Z,Crime Victim Assistance,380Z,Crime Victim Assistance,0000,,BX 13,10,3521,Crime Victim Advocate,Annual,3,1,48960.00,146880.00
GRANTS,57,Chicago Police Department,0W53,Law Enforcement-Based Victim Specialist Program,1005,Chicago Police Department,280Z,Crime Victim Assistance,380Z,Crime Victim Assistance,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,66698.00,66698.00
GRANTS,38,Department of Assets  Information  and Services,0W59,Urban Areas Security Initiative,1005,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,3854,Urban Areas Security Initiative,0000,,3 00,0,0677,IT - Security Specialist,Annual,1,1,100620.00,100620.00
GRANTS,38,Department of Assets  Information  and Services,0W59,Urban Areas Security Initiative,1005,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,3854,Urban Areas Security Initiative,0000,,3 00,0,0677,IT - Security Specialist,Annual,2,1,99624.00,199248.00
GRANTS,38,Department of Assets  Information  and Services,0W59,Urban Areas Security Initiative,1005,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,3854,Urban Areas Security Initiative,0000,,3 00,0,0649,Project Manager - AIS,Annual,1,1,100620.00,100620.00
GRANTS,38,Department of Assets  Information  and Services,0W59,Urban Areas Security Initiative,1005,Department of Assets  Information  and Services,2854,Urban Areas Security Initiative,3854,Urban Areas Security Initiative,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,181863.00,181863.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,1 00,9,9684,Deputy Director,Annual,1,1,129072.00,129072.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,G 07,3,2989,Grants Research Specialist,Annual,1,1,76248.00,76248.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,B 13,1,1854,Coordinator - Inventory Management and Property Control,Annual,1,1,68772.00,68772.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,B 14,1,1576,Chief Voucher Expediter,Annual,1,1,110508.00,110508.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,B 14,1,1576,Chief Voucher Expediter,Annual,1,1,83676.00,83676.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,B 17,3,1562,Contracts Negotiator,Annual,1,1,133056.00,133056.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,3 00,0,0677,IT - Security Specialist,Annual,1,1,99624.00,99624.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,BX 17,10,0345,Contracts Coordinator,Annual,1,1,100668.00,100668.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,3 00,9,0311,Projects Administrator,Annual,1,1,123996.00,123996.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,3 00,9,0311,Projects Administrator,Annual,1,1,102756.00,102756.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,3 00,0,0310,Project Manager,Annual,1,1,101196.00,101196.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,3 00,0,0310,Project Manager,Annual,1,1,98628.00,98628.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,3 00,0,0310,Project Manager,Annual,3,1,92928.00,278784.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,3 00,0,0310,Project Manager,Annual,1,1,90228.00,90228.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,B 12,1,0303,Administrative Assistant III,Annual,1,1,52896.00,52896.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,3 00,10,0123,Fiscal Administrator,Annual,1,1,80844.00,80844.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,786025.00,786025.00
GRANTS,51,Office of Public Safety Administration,0W59,Urban Areas Security Initiative,1005,Office of Public Safety Administration,2815,Urban Areas Security Initiative,3815,Urban Areas Security Initiative,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3366.00,3366.00
GRANTS,57,Chicago Police Department,0W59,Urban Areas Security Initiative,1005,Chicago Police Department,280V,Urban Areas Security Initiative,380V,Urban Areas Security Initiative,0000,,BX 17,10,9119,Senior Intelligence Analyst,Annual,1,1,70272.00,70272.00
GRANTS,57,Chicago Police Department,0W59,Urban Areas Security Initiative,1005,Chicago Police Department,280V,Urban Areas Security Initiative,380V,Urban Areas Security Initiative,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,31911.00,31911.00
GRANTS,57,Chicago Police Department,0W59,Urban Areas Security Initiative,1005,Chicago Police Department,280V,Urban Areas Security Initiative,380V,Urban Areas Security Initiative,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,876.00,876.00
GRANTS,58,Office of Emergency Management and Communications,0W59,Urban Areas Security Initiative,1010,Office of Emergency Management and Communications,2811,Urban Areas Security Initiative,3811,Urban Areas Security Initiative,0000,,B 17,3,8621,Manager of Emergency Management Services,Annual,1,1,99720.00,99720.00
GRANTS,58,Office of Emergency Management and Communications,0W59,Urban Areas Security Initiative,1010,Office of Emergency Management and Communications,2811,Urban Areas Security Initiative,3811,Urban Areas Security Initiative,0000,,B 16,4,8620,Senior Emergency Management Coordinator,Annual,1,1,115788.00,115788.00
GRANTS,58,Office of Emergency Management and Communications,0W59,Urban Areas Security Initiative,1010,Office of Emergency Management and Communications,2811,Urban Areas Security Initiative,3811,Urban Areas Security Initiative,0000,,B 16,4,8620,Senior Emergency Management Coordinator,Annual,3,1,110508.00,331524.00
GRANTS,58,Office of Emergency Management and Communications,0W59,Urban Areas Security Initiative,1010,Office of Emergency Management and Communications,2811,Urban Areas Security Initiative,3811,Urban Areas Security Initiative,0000,,B 16,4,8620,Senior Emergency Management Coordinator,Annual,3,1,100716.00,302148.00
GRANTS,58,Office of Emergency Management and Communications,0W59,Urban Areas Security Initiative,1010,Office of Emergency Management and Communications,2811,Urban Areas Security Initiative,3811,Urban Areas Security Initiative,0000,,B 16,4,8620,Senior Emergency Management Coordinator,Annual,1,1,82836.00,82836.00
GRANTS,58,Office of Emergency Management and Communications,0W59,Urban Areas Security Initiative,1010,Office of Emergency Management and Communications,2811,Urban Areas Security Initiative,3811,Urban Areas Security Initiative,0000,,B 16,4,8620,Senior Emergency Management Coordinator,Annual,4,1,76716.00,306864.00
GRANTS,58,Office of Emergency Management and Communications,0W59,Urban Areas Security Initiative,1010,Office of Emergency Management and Communications,2811,Urban Areas Security Initiative,3811,Urban Areas Security Initiative,0000,,BX 15,10,1912,Project Coordinator,Annual,1,1,64704.00,64704.00
GRANTS,58,Office of Emergency Management and Communications,0W59,Urban Areas Security Initiative,1010,Office of Emergency Management and Communications,2811,Urban Areas Security Initiative,3811,Urban Areas Security Initiative,0000,,BX 16,20,0729,Information Coordinator,Annual,1,1,64704.00,64704.00
GRANTS,50,Department of Family and Support Services,0Y88,Area Plan on Aging,1005,Department of Family and Support Services,2904,Area Plan on Aging,3904,Area Plan on Aging,0000,,3 00,10,0322,Special Assistant,Annual,1,1,96096.00,96096.00
GRANTS,58,Office of Emergency Management and Communications,0W59,Urban Areas Security Initiative,1010,Office of Emergency Management and Communications,2811,Urban Areas Security Initiative,3811,Urban Areas Security Initiative,0000,,3 00,0,0310,Project Manager,Annual,1,1,101196.00,101196.00
GRANTS,58,Office of Emergency Management and Communications,0W59,Urban Areas Security Initiative,1010,Office of Emergency Management and Communications,2811,Urban Areas Security Initiative,3811,Urban Areas Security Initiative,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,667292.00,667292.00
GRANTS,58,Office of Emergency Management and Communications,0W59,Urban Areas Security Initiative,1010,Office of Emergency Management and Communications,2811,Urban Areas Security Initiative,3811,Urban Areas Security Initiative,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,5921.00,5921.00
GRANTS,41,Chicago Department of Public Health,0W63,Underground Storage Tank Inspection,1005,Department of Public Health,2720,Underground Storage Tank Inspection,3720,Underground Storage Tank Inspection,0000,,B 14,3,2083,Environmental Investigator,Annual,1,1,91824.00,91824.00
GRANTS,41,Chicago Department of Public Health,0W63,Underground Storage Tank Inspection,1005,Department of Public Health,2720,Underground Storage Tank Inspection,3720,Underground Storage Tank Inspection,0000,,B 14,3,2077,Senior Environmental Inspector,Annual,1,1,96096.00,96096.00
GRANTS,41,Chicago Department of Public Health,0W63,Underground Storage Tank Inspection,1005,Department of Public Health,2720,Underground Storage Tank Inspection,3720,Underground Storage Tank Inspection,0000,,B 14,3,2077,Senior Environmental Inspector,Annual,1,1,63720.00,63720.00
GRANTS,41,Chicago Department of Public Health,0W63,Underground Storage Tank Inspection,1005,Department of Public Health,2720,Underground Storage Tank Inspection,3720,Underground Storage Tank Inspection,0000,,GY 10,20,2072,Supervising Environmental Engineer,Annual,1,1,110400.00,110400.00
GRANTS,41,Chicago Department of Public Health,0W63,Underground Storage Tank Inspection,1005,Department of Public Health,2720,Underground Storage Tank Inspection,3720,Underground Storage Tank Inspection,0000,,B 12,1,0303,Administrative Assistant III,Annual,1,1,52896.00,52896.00
GRANTS,41,Chicago Department of Public Health,0W63,Underground Storage Tank Inspection,1005,Department of Public Health,2720,Underground Storage Tank Inspection,3720,Underground Storage Tank Inspection,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,188422.00,188422.00
GRANTS,41,Chicago Department of Public Health,0X16,Solid Waste Management,1005,Department of Public Health,2722,Solid Waste Management,3722,Solid Waste Management,0000,,BX 15,10,2080,Supervising Environmental Inspector,Annual,1,1,83628.00,83628.00
GRANTS,41,Chicago Department of Public Health,0X16,Solid Waste Management,1005,Department of Public Health,2722,Solid Waste Management,3722,Solid Waste Management,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,37975.00,37975.00
GRANTS,50,Department of Family and Support Services,0Y62,Early Head Start - Child Care Partnership,1005,Department of Family and Support Services,2860,Head Start and Early Head Start,3905,Head Start,0000,,BX 16,10,3953,Supervisor of Children Services Programs,Annual,1,1,91752.00,91752.00
GRANTS,50,Department of Family and Support Services,0Y62,Early Head Start - Child Care Partnership,1005,Department of Family and Support Services,2860,Head Start and Early Head Start,3905,Head Start,0000,,BX 16,10,3953,Supervisor of Children Services Programs,Annual,1,1,64704.00,64704.00
GRANTS,50,Department of Family and Support Services,0Y62,Early Head Start - Child Care Partnership,1005,Department of Family and Support Services,2860,Head Start and Early Head Start,3905,Head Start,0000,,B 13,1,3914,Support Services Coordinator,Annual,2,1,83676.00,167352.00
GRANTS,50,Department of Family and Support Services,0Y62,Early Head Start - Child Care Partnership,1005,Department of Family and Support Services,2860,Head Start and Early Head Start,3905,Head Start,0000,,B 13,1,3914,Support Services Coordinator,Annual,2,1,62712.00,125424.00
GRANTS,50,Department of Family and Support Services,0Y62,Early Head Start - Child Care Partnership,1005,Department of Family and Support Services,2860,Head Start and Early Head Start,3905,Head Start,0000,,B 13,1,3914,Support Services Coordinator,Annual,1,1,58020.00,58020.00
GRANTS,50,Department of Family and Support Services,0Y62,Early Head Start - Child Care Partnership,1005,Department of Family and Support Services,2860,Head Start and Early Head Start,3905,Head Start,0000,,BX 18,10,3906,Assistant Director of Children Services,Annual,1,1,105420.00,105420.00
GRANTS,50,Department of Family and Support Services,0Y62,Early Head Start - Child Care Partnership,1005,Department of Family and Support Services,2860,Head Start and Early Head Start,3905,Head Start,0000,,B 14,1,1730,Program Analyst,Annual,1,1,63720.00,63720.00
GRANTS,50,Department of Family and Support Services,0Y62,Early Head Start - Child Care Partnership,1005,Department of Family and Support Services,2860,Head Start and Early Head Start,3905,Head Start,0000,,G 07,4,0104,Accountant IV,Annual,1,1,103968.00,103968.00
GRANTS,50,Department of Family and Support Services,0Y62,Early Head Start - Child Care Partnership,1005,Department of Family and Support Services,2860,Head Start and Early Head Start,3905,Head Start,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,354362.00,354362.00
GRANTS,50,Department of Family and Support Services,0Y62,Early Head Start - Child Care Partnership,1005,Department of Family and Support Services,2860,Head Start and Early Head Start,3905,Head Start,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1548.00,1548.00
GRANTS,50,Department of Family and Support Services,0Y69,Senior Employment Specialist,1005,Department of Family and Support Services,2807,OAA Title V / Senior Community Service Employment,3807,OAA Title V / Senior Community Service Employment,0000,,G 05,3,3023,Community Living Specialist,Annual,1,1,62700.00,62700.00
GRANTS,50,Department of Family and Support Services,0Y69,Senior Employment Specialist,1005,Department of Family and Support Services,2807,OAA Title V / Senior Community Service Employment,3807,OAA Title V / Senior Community Service Employment,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,28472.00,28472.00
GRANTS,50,Department of Family and Support Services,0Y78,Alzheimer's Disease Program Initiative,1005,Department of Family and Support Services,2964,Alzheimer's Disease Program Initiatiive,3964,Alzheimer's Disease Program Initiatiive,0000,,B 13,1,3898,Community Services Representative,Annual,2,1,58020.00,116040.00
GRANTS,50,Department of Family and Support Services,0Y78,Alzheimer's Disease Program Initiative,1005,Department of Family and Support Services,2964,Alzheimer's Disease Program Initiatiive,3964,Alzheimer's Disease Program Initiatiive,0000,,BX 17,20,3011,Supervisor of Family Support Programs,Annual,1,1,70272.00,70272.00
GRANTS,50,Department of Family and Support Services,0Y78,Alzheimer's Disease Program Initiative,1005,Department of Family and Support Services,2964,Alzheimer's Disease Program Initiatiive,3964,Alzheimer's Disease Program Initiatiive,0000,,1 00,0,0044,Fringe Benefits,Annual,0,0,84605.00,84605.00
GRANTS,50,Department of Family and Support Services,0Y84,Community Services Block Grant,1005,Department of Family and Support Services,2805,Community Services Block Grant,3805,Community Services Block Grant,0000,,BX 19,10,3942,Director of Field Operations,Annual,1,1,105420.00,105420.00
