FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,35,Department of Procurement Services,0740,Chicago O'Hare Airport Fund,1005,Department of Procurement Services,2005,Department of Procurement Services,3012,Contract Management,4111,OMP Procurement,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3199.00,3199.00
LOCAL,35,Department of Procurement Services,0740,Chicago O'Hare Airport Fund,1005,Department of Procurement Services,2005,Department of Procurement Services,3024,Office of Contracting Equity,4031,Contracting Equity,G 08,1,1505,Senior Certification / Compliance Officer,Annual,1,1,122112.00,122112.00
LOCAL,35,Department of Procurement Services,0740,Chicago O'Hare Airport Fund,1005,Department of Procurement Services,2005,Department of Procurement Services,3024,Office of Contracting Equity,4031,Contracting Equity,G 06,1,1504,Certification / Compliance Officer,Annual,2,1,70428.00,140856.00
LOCAL,35,Department of Procurement Services,0740,Chicago O'Hare Airport Fund,1005,Department of Procurement Services,2005,Department of Procurement Services,3024,Office of Contracting Equity,4031,Contracting Equity,G 06,1,1504,Certification / Compliance Officer,Annual,1,1,102516.00,102516.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,2 0,8,7186,Motor Truck Driver - Tire Repair,Hourly,1,1,41.00,84344.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,2 0,8,7183,Motor Truck Driver,Hourly,2,1,40.00,166192.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,BX 15,10,7177,Equipment Rental Coordinator,Annual,1,1,63780.00,63780.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,2 0,8,7160,Fleet Services Assistant,Hourly,18,1,27.00,1017245.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,P 12,8,7136,Service Writer,Annual,1,1,93624.00,93624.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,P 12,8,7136,Service Writer,Annual,1,1,74220.00,74220.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,2 0,8,7124,Equipment Dispatcher,Hourly,1,1,41.00,84552.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,BX 18,10,7047,Manager - Vehicle Maintenance,Annual,1,1,108864.00,108864.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,2 0,36,6679,Foreman of Machinists - Automotive,Hourly,10,1,56.00,1158144.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,2 0,36,6673,Machinist - Automotive,Hourly,46,1,53.00,5088262.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,GY 08,10,6085,Senior Automotive Equipment Analyst,Annual,1,1,102576.00,102576.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,2 0,32,5034,Electrical Mechanic - Automotive,Hourly,13,1,52.00,1407432.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,B 09,1,0665,Senior Data Entry Operator,Annual,1,1,40860.00,40860.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,B 11,1,0109,Accounting Technician,Annual,1,1,49176.00,49176.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,4149.00,4149.00
LOCAL,38,Department of Assets  Information  and Services,0740,Chicago O'Hare Airport Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3225,Fleet Operations - O'Hare,0000,,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,96961.00,96961.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,3 00,99,9752,Commander,Annual,1,1,175944.00,175944.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,E 04,73,9173,Lieutenant,Annual,1,1,146652.00,146652.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,E 04,73,9173,Lieutenant,Annual,1,1,142296.00,142296.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,E 03,71,9171,Sergeant,Annual,2,1,134514.00,269028.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,E 03,71,9171,Sergeant,Annual,9,1,130596.00,1175364.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,E 03,71,9171,Sergeant,Annual,2,1,126504.00,253008.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,E 03,71,9171,Sergeant,Annual,1,1,122568.00,122568.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,D 01,91,9161,Police Officer,Annual,72,1,111966.00,8061552.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,D 01,91,9161,Police Officer,Annual,31,1,108822.00,3373482.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,D 01,91,9161,Police Officer,Annual,16,1,104934.00,1678944.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,D 01,91,9161,Police Officer,Annual,2,1,88896.00,177792.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,D 01,91,9161,Police Officer,Annual,1,1,84522.00,84522.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,D 01,91,9161,Police Officer,Annual,50,1,56040.00,2802000.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,D 02,91,9153,Police Officer - Assigned as Explosives Detection Canine Handler,Annual,7,1,117690.00,823830.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,D 02,91,9153,Police Officer - Assigned as Explosives Detection Canine Handler,Annual,10,1,114282.00,1142820.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,D 02,91,9153,Police Officer - Assigned as Explosives Detection Canine Handler,Annual,3,1,110178.00,330534.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,D 02,91,9153,Police Officer - Assigned as Explosives Detection Canine Handler,Annual,4,1,79974.00,319896.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3335,Airport Operations North - O'Hare,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,34986.00,34986.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3338,Special Functions Division,4228,Bomb Squad North - O'Hare,D 03,91,9158,Explosives Technician I,Annual,1,1,133860.00,133860.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3338,Special Functions Division,4228,Bomb Squad North - O'Hare,D 03,91,9158,Explosives Technician I,Annual,2,1,125634.00,251268.00
LOCAL,57,Chicago Police Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3338,Special Functions Division,4228,Bomb Squad North - O'Hare,D 03,91,9158,Explosives Technician I,Annual,2,1,121806.00,243612.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,B 10,1,8615,Communications Operator I - 3-1-1,Annual,2,1,77772.00,155544.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,B 10,1,8615,Communications Operator I - 3-1-1,Annual,1,1,67668.00,67668.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,B 10,1,8615,Communications Operator I - 3-1-1,Annual,1,1,64620.00,64620.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,B 10,1,8615,Communications Operator I - 3-1-1,Annual,2,1,50688.00,101376.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,B 10,1,8615,Communications Operator I - 3-1-1,Annual,1,1,48420.00,48420.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,B 10,1,8615,Communications Operator I - 3-1-1,Annual,5,1,44808.00,224040.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,B 10,1,8615,Communications Operator I - 3-1-1,Annual,1,1,46188.00,46188.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,B 10,1,0302,Administrative Assistant II,Annual,1,1,74280.00,74280.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3045,Non-Emergency Services,4135,Operations Non-Emergency Services,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3702.00,3702.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 10,2,9112,Traffic Control Aide,Annual,6,1,71436.00,428616.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 10,2,9112,Traffic Control Aide,Annual,3,1,62136.00,186408.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 10,2,9112,Traffic Control Aide,Annual,1,1,59352.00,59352.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 10,2,9112,Traffic Control Aide,Annual,1,1,56616.00,56616.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 10,2,9112,Traffic Control Aide,Annual,35,1,42312.00,1480920.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 10,2,9112,Traffic Control Aide,Annual,1,1,40392.00,40392.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 12,2,9105,Supervising Traffic Control Aide,Annual,1,1,74844.00,74844.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 12,2,9105,Supervising Traffic Control Aide,Annual,2,1,71436.00,142872.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 12,2,9105,Supervising Traffic Control Aide,Annual,1,1,62136.00,62136.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,I 10,2,9104,Traffic Control Aide - Hourly,Hourly,34519,0,22.00,760799.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,BX 16,10,6290,Superintendent of Special Traffic Service,Annual,1,1,103920.00,103920.00
LOCAL,58,Office of Emergency Management and Communications,0740,Chicago O'Hare Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4145,Traffic Management Authority,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,64027.00,64027.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8820,Firefighter - Per Arbitrators Award - EMT,Annual,1,1,122274.00,122274.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8820,Firefighter - Per Arbitrators Award - EMT,Annual,2,1,118830.00,237660.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8820,Firefighter - Per Arbitrators Award - EMT,Annual,1,1,110766.00,110766.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8819,Firefighter - Per Arbitrators Award - Paramedic,Annual,1,1,125202.00,125202.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8819,Firefighter - Per Arbitrators Award - Paramedic,Annual,1,1,121656.00,121656.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8819,Firefighter - Per Arbitrators Award - Paramedic,Annual,2,1,113412.00,226824.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 5P,87,8818,Captain - Paramedic,Annual,1,1,141948.00,141948.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 5B,87,8817,Captain - EMT,Annual,5,1,151764.00,758820.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 5B,87,8817,Captain - EMT,Annual,3,1,147258.00,441774.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 5B,87,8817,Captain - EMT,Annual,3,1,138642.00,415926.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 5P,87,8814,Lieutenant - Paramedic - Assigned as Training Instructor,Annual,1,1,141948.00,141948.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 4P,87,8812,Lieutenant - Paramedic,Annual,1,1,138378.00,138378.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 4P,87,8812,Lieutenant - Paramedic,Annual,1,1,134028.00,134028.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 4P,87,8812,Lieutenant - Paramedic,Annual,4,1,125904.00,503616.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 4B,87,8811,Lieutenant - EMT,Annual,7,1,135144.00,946008.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 4B,87,8811,Lieutenant - EMT,Annual,8,1,130908.00,1047264.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 4B,87,8811,Lieutenant - EMT,Annual,6,1,126840.00,761040.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 4B,87,8811,Lieutenant - EMT,Annual,2,1,122976.00,245952.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8808,Fire Engineer - Paramedic,Annual,1,1,125202.00,125202.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8808,Fire Engineer - Paramedic,Annual,1,1,121656.00,121656.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8808,Fire Engineer - Paramedic,Annual,1,1,117384.00,117384.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,3,1,122274.00,366822.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,9,1,118830.00,1069470.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,6,1,114654.00,687924.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,12,1,110766.00,1329192.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,1,1,107166.00,107166.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,16,1,110196.00,1763136.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,10,1,105936.00,1059360.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,3,1,102372.00,307116.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,35,1,98904.00,3461640.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,2,1,66264.00,132528.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,3 00,89,8763,District Chief,Annual,1,1,188124.00,188124.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 05,89,8761,FAA Fire Training Specialist,Annual,1,1,130698.00,130698.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 05,89,8761,FAA Fire Training Specialist,Annual,1,1,126888.00,126888.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,3 00,89,8755,Assistant Deputy Fire Commissioner,Annual,1,1,200460.00,200460.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 04,87,8742,Fire Engineer - Assigned as Instructor,Annual,1,1,115938.00,115938.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3B,87,8741,Firefighter - EMT Assigned as Training Instructor,Annual,1,1,108600.00,108600.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 05,87,8737,Captain,Annual,1,1,143076.00,143076.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 05,87,8737,Captain,Annual,1,1,130698.00,130698.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 04,87,8735,Lieutenant,Annual,2,1,127410.00,254820.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 04,87,8735,Lieutenant,Annual,3,1,123420.00,370260.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8733,Fire Engineer,Annual,3,1,112020.00,336060.00
LOCAL,59,Chicago Fire Department,0740,Chicago O'Hare Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4718,Fire Suppression and Rescue,F 3A,87,8733,Fire Engineer,Annual,3,1,108096.00,324288.00
