FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,E 04,73,9173,Lieutenant,Annual,1,1,133446.00,133446.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,E 03,71,9171,Sergeant,Annual,5,1,122472.00,612360.00
GRANTS,57,Chicago Police Department,0V91,Transit Security,1005,Chicago Police Department,2921,Transit Security,3921,Transit Security,0,,D 03,91,9158,Explosives Technician I,Annual,1,1,104502.00,104502.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,E 03,71,9171,Sergeant,Annual,2,1,114948.00,229896.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,E 03,71,9171,Sergeant,Annual,1,1,111444.00,111444.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,D 01,91,9161,Police Officer,Annual,34,1,96060.00,3266040.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,D 01,91,9161,Police Officer,Annual,12,1,93354.00,1120248.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,D 01,91,9161,Police Officer,Annual,4,1,90024.00,360096.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,D 01,91,9161,Police Officer,Annual,1,1,87006.00,87006.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,D 01,91,9161,Police Officer,Annual,4,1,48078.00,192312.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,D 02,91,9155,Police Officer - Per Arbitration Award,Annual,3,1,100980.00,302940.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,D 02,91,9153,Police Officer - Assigned as Explosives Detection Canine Handler,Annual,1,1,98052.00,98052.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,D 02,91,9153,Police Officer - Assigned as Explosives Detection Canine Handler,Annual,2,1,94524.00,189048.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,D 02,91,9153,Police Officer - Assigned as Explosives Detection Canine Handler,Annual,2,1,91338.00,182676.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,D 02,91,9153,Police Officer - Assigned as Explosives Detection Canine Handler,Annual,1,1,68616.00,68616.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,B 09,1,0665,Senior Data Entry Operator,Annual,1,1,67944.00,67944.00
LOCAL,57,Chicago Police Department,0610,Chicago Midway Airport Fund,1005,Chicago Police Department,2012,Patrol Services,3292,Special Functions Division,4332,Airport Law Enforcement South - Midway Airport,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,8930.00,8930.00
LOCAL,58,Office of Emergency Management and Communications,0610,Chicago Midway Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4645,Traffic Management Authority,I 10,2,9112,Traffic Control Aide,Annual,2,1,64392.00,128784.00
LOCAL,58,Office of Emergency Management and Communications,0610,Chicago Midway Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4645,Traffic Management Authority,I 10,2,9112,Traffic Control Aide,Annual,7,1,36396.00,254772.00
LOCAL,58,Office of Emergency Management and Communications,0610,Chicago Midway Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4645,Traffic Management Authority,I 12,2,9105,Supervising Traffic Control Aide,Annual,3,1,48072.00,144216.00
LOCAL,58,Office of Emergency Management and Communications,0610,Chicago Midway Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4645,Traffic Management Authority,I 12,2,9105,Supervising Traffic Control Aide,Annual,2,1,45924.00,91848.00
LOCAL,58,Office of Emergency Management and Communications,0610,Chicago Midway Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4645,Traffic Management Authority,I 10,2,9104,Traffic Control Aide - Hourly,Hourly,281004,0,19.86,5580739.00
LOCAL,58,Office of Emergency Management and Communications,0610,Chicago Midway Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4645,Traffic Management Authority,BX 16,10,6290,Superintendent of Special Traffic Service,Annual,1,1,72024.00,72024.00
LOCAL,58,Office of Emergency Management and Communications,0610,Chicago Midway Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4645,Traffic Management Authority,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,14274.00,14274.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 02,87,8728,Firefighter - Paramedic,Annual,1,1,97746.00,97746.00
LOCAL,58,Office of Emergency Management and Communications,0610,Chicago Midway Airport Fund,1010,Office of Emergency Management and Communications,2705,Office of Emergency Management and Communications,3050,City Operations,4645,Traffic Management Authority,1 00,0,0011,Contract Wage Increment - Salary,Annual,0,0,387523.00,387523.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 3A,87,8820,Firefighter - Per Arbitrators Award - EMT,Annual,1,1,110214.00,110214.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 3A,87,8820,Firefighter - Per Arbitrators Award - EMT,Annual,1,1,103350.00,103350.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 5B,87,8817,Captain - EMT,Annual,1,1,136794.00,136794.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 4B,87,8811,Lieutenant - EMT,Annual,2,1,121818.00,243636.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 4B,87,8811,Lieutenant - EMT,Annual,3,1,117996.00,353988.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 4B,87,8811,Lieutenant - EMT,Annual,1,1,110844.00,110844.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,3,1,110214.00,330642.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,1,1,107106.00,107106.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,2,1,103350.00,206700.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 3A,87,8807,Fire Engineer - EMT,Annual,1,1,99846.00,99846.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 01,87,8802,Firefighter - EMT - Recruit,Annual,1,1,76266.00,76266.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,1,1,103272.00,103272.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,6,1,99324.00,595944.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,3,1,95484.00,286452.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,5,1,92274.00,461370.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,1,1,89148.00,89148.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 1B,87,8801,Firefighter - EMT,Annual,1,1,59730.00,59730.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 05,89,8761,FAA Fire Training Specialist,Annual,1,1,121452.00,121452.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 05,87,8737,Captain,Annual,2,1,128970.00,257940.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 3A,87,8733,Fire Engineer,Annual,2,1,97440.00,194880.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 3A,87,8733,Fire Engineer,Annual,1,1,94122.00,94122.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 01,87,8731,Firefighter,Annual,4,1,97386.00,389544.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 01,87,8731,Firefighter,Annual,2,1,93666.00,187332.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 01,87,8731,Firefighter,Annual,7,1,56304.00,394128.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 03,87,8730,Firefighter - Assigned as Training Instructor,Annual,1,1,69612.00,69612.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,F 6B,87,8701,Battalion Chief - EMT,Annual,3,1,149502.00,448506.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4618,Fire Suppression and Rescue,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,14239.00,14239.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4620,Emergency Medical Services,F 01,87,8750,Paramedic,Annual,1,1,97386.00,97386.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4620,Emergency Medical Services,F 01,87,8750,Paramedic,Annual,2,1,90024.00,180048.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4620,Emergency Medical Services,F 01,87,8750,Paramedic,Annual,2,1,56304.00,112608.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4620,Emergency Medical Services,F 3A,87,8749,Paramedic-In-Charge,Annual,1,1,103932.00,103932.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4620,Emergency Medical Services,F 3A,87,8749,Paramedic-In-Charge,Annual,1,1,100980.00,100980.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4620,Emergency Medical Services,F 3A,87,8749,Paramedic-In-Charge,Annual,2,1,94122.00,188244.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4620,Emergency Medical Services,F 05,87,8745,Ambulance Commander,Annual,1,1,128970.00,128970.00
LOCAL,59,Chicago Fire Department,0610,Chicago Midway Airport Fund,1005,Chicago Fire Department,2005,Chicago Fire Department,3104,Operations,4620,Emergency Medical Services,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,304.00,304.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4300,Administration,1 00,9,9813,Managing Deputy Commissioner,Annual,1,1,175728.00,175728.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4300,Administration,BX 15,10,7011,Assistant Airport Manager - Midway,Annual,1,1,83628.00,83628.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4300,Administration,B 12,1,1342,Senior Personnel Assistant,Annual,1,1,78120.00,78120.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4300,Administration,BX 13,10,0801,Executive Administrative Assistant I,Annual,1,1,53736.00,53736.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4300,Administration,B 06,1,0429,Clerk II,Annual,1,1,32544.00,32544.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4300,Administration,3 00,9,0313,Assistant Commissioner,Annual,1,1,101628.00,101628.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4300,Administration,3 00,9,0311,Projects Administrator,Annual,1,1,87540.00,87540.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4300,Administration,3 00,0,0310,Project Manager,Annual,1,1,92004.00,92004.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4300,Administration,3 00,0,0310,Project Manager,Annual,1,1,91092.00,91092.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4300,Administration,B 13,1,0308,Staff Assistant,Annual,2,1,85704.00,171408.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4300,Administration,G 07,4,0124,Finance Officer,Annual,1,1,107208.00,107208.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4300,Administration,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,8208.00,8208.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4303,Custodial/Labor Services,2 0,54,9535,General Laborer - Aviation,Hourly,1,1,25.72,53498.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4303,Custodial/Labor Services,2 0,54,9535,General Laborer - Aviation,Hourly,1,1,23.46,48797.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4303,Custodial/Labor Services,2 0,54,9535,General Laborer - Aviation,Hourly,1,1,22.74,47299.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4303,Custodial/Labor Services,2 0,54,9535,General Laborer - Aviation,Hourly,2,1,22.05,91728.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4303,Custodial/Labor Services,2 0,54,9535,General Laborer - Aviation,Hourly,5,1,21.38,222352.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4303,Custodial/Labor Services,2 0,54,9533,Laborer,Hourly,9,1,38.09,713045.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4303,Custodial/Labor Services,3 00,20,7020,General Manager of Airport Operations,Annual,1,1,123996.00,123996.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4303,Custodial/Labor Services,2 0,54,7005,Airport Maintenance Foreman,Hourly,2,1,39.09,162614.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4303,Custodial/Labor Services,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,10046.00,10046.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,1 00,9,9679,Deputy Commissioner,Annual,1,1,124056.00,124056.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,2 0,8,718D,Pool Motor Truck Driver,Hourly,62400,0,37.45,2336880.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,2 0,8,7185,Foreman of Motor Truck Drivers,Hourly,4,1,39.51,328723.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,2 0,8,7183,Motor Truck Driver,Hourly,73,1,37.45,5686408.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,2 0,8,7183,Motor Truck Driver,Hourly,2,1,33.71,140234.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,2 0,8,7124,Equipment Dispatcher,Hourly,1,1,38.11,79269.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,2 0,8,7123,Equipment Training Specialist - MTD,Monthly,1,1,6864.00,82368.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,V 16,54,7025,Assistant Chief Airport Operations Supervisor,Annual,1,1,118572.00,118572.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,V 16,54,7025,Assistant Chief Airport Operations Supervisor,Annual,2,1,77292.00,154584.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,V 15,54,7021,Airport Operations Supervisor II,Annual,2,1,118572.00,237144.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,V 15,54,7021,Airport Operations Supervisor II,Annual,1,1,108024.00,108024.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,V 15,54,7021,Airport Operations Supervisor II,Annual,1,1,103176.00,103176.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,3 00,20,7020,General Manager of Airport Operations,Annual,1,1,107880.00,107880.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,BX 16,20,7014,Airport Manager - Midway,Annual,2,1,105420.00,210840.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,BX 16,20,7014,Airport Manager - Midway,Annual,2,1,72024.00,144048.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,V 14,54,7010,Airport Operations Supervisor I,Annual,1,1,98460.00,98460.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,V 14,54,7010,Airport Operations Supervisor I,Annual,1,1,93948.00,93948.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,V 14,54,7010,Airport Operations Supervisor I,Annual,3,1,73812.00,221436.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,V 14,54,7010,Airport Operations Supervisor I,Annual,2,1,67212.00,134424.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,V 14,54,7010,Airport Operations Supervisor I,Annual,4,1,64224.00,256896.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,B 10,1,1817,Head Storekeeper,Annual,1,1,42960.00,42960.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,BX 13,10,0801,Executive Administrative Assistant I,Annual,1,1,53736.00,53736.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,23244.00,23244.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4313,Operations,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,86539.00,86539.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4333,Security,I 12,2,4211,Aviation Security Officer - Hourly,Hourly,5805,0,22.35,129742.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4333,Security,I 13,2,4210,Aviation Security Officer,Annual,9,1,85056.00,765504.00
LOCAL,85,Chicago Department of Aviation,0610,Chicago Midway Airport Fund,1005,Chicago Department of Aviation,2010,Chicago Midway Airport,3010,Chicago Midway Airport,4333,Security,I 13,2,4210,Aviation Security Officer,Annual,10,1,77520.00,775200.00
